relative_humidity_2m,wind_speed_10m,temperature_2m,Cluster,PCA1,PCA2
75.0,4.2,6.7,1,-0.12221402597931441,-0.12122095195138133
83.0,5.2,4.8,1,-0.6219432015305604,0.16492733795415263
89.0,6.7,2.8,1,-0.9949528949099531,0.5601339908170189
91.0,6.8,1.6,1,-1.1892739082564225,0.6463191046049223
92.0,7.4,0.8,1,-1.2669072219347606,0.8084514330451683
90.0,6.2,1.3,1,-1.202038701699554,0.5506675395433545
91.0,5.2,1.4,1,-1.310330182195678,0.3472723778798874
94.0,5.0,0.3,1,-1.5671713147108732,0.36618351548801265
99.0,4.6,-0.3,1,-1.8982435927329182,0.31019911801359457
100.0,4.6,-0.9,1,-1.9986734823581098,0.34356873308728286
99.0,4.6,-1.9,1,-2.0297317485459647,0.4068984102007628
99.0,3.0,-1.9,1,-2.1343520030085896,0.09576427195233186
99.0,3.2,-2.0,1,-2.129492480939077,0.14069974499508364
99.0,4.4,-1.9,1,-2.0428092803537927,0.36800664291970897
99.0,4.1,-0.5,1,-1.947373441729119,0.22505711133435585
96.0,6.0,0.7,1,-1.5711552791090695,0.5306822898534906
91.0,6.3,2.5,1,-1.1480056501311542,0.49469633454700557
81.0,5.1,5.3,1,-0.48514825635229897,0.12104816449813496
74.0,6.7,7.9,1,0.19099306967362115,0.29529428941791547
65.0,7.9,10.2,2,0.918568965259537,0.4156732360536818
69.0,9.8,8.4,0,0.69039401736303,0.882361250948259
68.0,10.2,9.3,0,0.8416329998188239,0.9086440531515837
68.0,12.0,9.8,0,1.000420834780854,1.2284514298725786
70.0,12.2,9.2,0,0.861946645768191,1.297820192730821
75.0,8.4,7.3,1,0.20172220041496833,0.6592439263805616
85.0,7.4,4.4,1,-0.6132060529883112,0.6111263620995377
88.0,7.4,3.1,1,-0.8734056731723092,0.6810166785121129
92.0,6.3,3.4,1,-1.1251653936816144,0.4374103631952236
94.0,5.8,2.9,1,-1.30119293428336,0.3646142348080797
91.0,3.4,4.1,1,-1.206141705531615,-0.16593358321544374
94.0,3.4,3.4,1,-1.41703326728572,-0.13230550137305677
97.0,5.8,1.9,1,-1.5367385252524115,0.4163734339355607
100.0,5.0,1.9,1,-1.7424141460696219,0.25212850632184614
98.0,3.7,2.0,1,-1.716956430691591,-0.0009264477737025039
94.0,4.3,3.2,1,-1.3746203936271248,0.054794862915081725
96.0,4.4,1.8,1,-1.585377426450225,0.15306738822638155
100.0,5.2,1.0,1,-1.8032987019066324,0.34541362545818227
99.0,5.0,-0.8,1,-1.9131785778088395,0.41820118138419227
99.0,2.3,0.8,1,-1.958237101401472,-0.2035369690972032
93.0,1.8,3.6,1,-1.4540956710764152,-0.4526344316483839
73.0,2.6,7.6,1,-0.05062853040650227,-0.48096320306209484
58.0,6.5,11.5,2,1.2917131875699353,0.08511102665972835
44.0,10.6,14.5,2,2.5220485185140618,0.7415777560213876
38.0,14.8,14.8,0,3.128061702865194,1.557529468617424
38.0,13.5,15.3,2,3.084147794805889,1.274514452482083
41.0,15.5,13.9,0,2.946505482961856,1.7393661474668947
42.0,12.0,13.5,2,2.633654806176304,1.0800424235987445
46.0,10.4,12.1,2,2.209495090596066,0.841949688028087
49.0,8.4,10.6,2,1.8020841328571564,0.5350097431535196
50.0,9.1,9.6,2,1.7145535656061015,0.7286753667576884
49.0,10.0,9.2,2,1.791652250983365,0.9307557620657225
47.0,10.1,9.4,2,1.9168706987545086,0.9438994731758529
50.0,8.4,8.3,2,1.5619480776806027,0.6711223561760743
54.0,7.6,7.3,2,1.222970528284939,0.5644218666828399
57.0,7.3,6.8,2,1.0088986882957223,0.52762488608025
68.0,6.5,4.8,1,0.22988822314981028,0.46111311772849833
43.0,11.5,9.9,0,2.253990794882079,1.1974937933207386
48.0,9.3,8.8,2,1.7641306818980045,0.8217020191253258
61.0,7.1,7.0,2,0.807769851183328,0.4650752292898014
62.0,7.7,6.3,2,0.7383545472433054,0.6211638519683493
51.0,3.5,8.1,2,1.1739906977168837,-0.27253115018284907
60.0,9.0,6.9,0,0.974910224814679,0.8434833437180107
67.0,11.2,6.6,0,0.7362562271187476,1.2691755646191991
72.0,9.2,8.6,0,0.5142319478302787,0.7449206790922018
68.0,7.6,10.8,2,0.7948952323917898,0.3123954920724135
56.0,10.5,12.0,2,1.6965975348086728,0.8385130824653148
49.0,14.4,12.6,0,2.358770281858307,1.580888646351175
54.0,11.4,11.5,0,1.8166000416429207,1.0495298030315467
75.0,11.2,9.9,0,0.5984758989207626,1.0465923185111672
87.0,9.8,8.3,1,-0.23801695389067107,0.836337805772962
87.0,11.7,8.1,0,-0.130216421192935,1.2178970064663694
92.0,19.1,6.0,0,-0.07453510478441455,2.769347119378522
93.0,10.3,4.9,1,-0.7914664426456199,1.1216975028943312
94.0,8.7,4.6,1,-0.9718625575184905,0.8258018624344944
94.0,4.7,4.6,1,-1.2334131936750528,0.047966516813417334
91.0,8.0,4.9,1,-0.839614396045045,0.6802274181552109
89.0,5.1,4.6,1,-0.9516489740829006,0.14021314885802347
92.0,6.9,2.6,1,-1.1516768761646534,0.6024353111319695
94.0,6.3,1.7,1,-1.3671152216235751,0.5343681221510905
96.0,5.2,2.2,1,-1.5001952602656508,0.2844596343038048
92.0,5.6,3.3,1,-1.1791547647473282,0.3073328834732331
93.0,6.4,2.4,1,-1.2519285563561535,0.514400684956231
94.0,5.8,2.0,1,-1.3751550219281987,0.41900758666336185
94.0,3.9,2.9,1,-1.4254294864577273,-0.004857554361932037
96.0,2.6,2.8,1,-1.6208951153375237,-0.2573955749200833
98.0,3.3,2.7,1,-1.6855854261390388,-0.12101592266769653
99.0,3.7,3.1,1,-1.6776801547654205,-0.07029983064888035
91.0,2.8,5.7,1,-1.1138861451420523,-0.3793081772457735
79.0,2.3,8.1,1,-0.3358857665984624,-0.586875099771164
65.0,2.1,9.9,2,0.5146665136175758,-0.6940568978117865
58.0,5.4,10.9,2,1.1704787041969882,-0.09253145881587976
53.0,6.1,11.5,2,1.5211672799307752,0.021790589580119087
58.0,7.1,11.7,2,1.3473818024700501,0.18969891697949384
57.0,7.3,12.0,2,1.4362351946881238,0.21335218647195334
59.0,7.1,10.8,2,1.2222978836299125,0.24119964933827623
63.0,5.4,10.5,2,0.8819975092672305,-0.08281973325158622
71.0,5.2,8.9,2,0.328457172083962,-0.04815316431746953
70.0,4.2,8.8,2,0.30597333450180536,-0.2336756754645411
89.0,5.7,5.2,1,-0.8631083202295238,0.22062621613099698
93.0,6.1,5.3,1,-1.033222571656749,0.2807955669454078
94.0,6.4,5.2,1,-1.0729461148786212,0.34228430413218697
93.0,6.2,4.4,1,-1.1006458933976737,0.3546348024412169
95.0,4.7,3.9,1,-1.34206109303856,0.08737983764880368
95.0,5.0,3.8,1,-1.330662805065133,0.1517611943320825
93.0,4.6,4.3,1,-1.2134841575986137,0.049544369954484045
94.0,5.8,3.4,1,-1.2601028855917829,0.33439570599958957
93.0,5.6,3.1,1,-1.246712615419258,0.31652767550012956
92.0,5.3,3.5,1,-1.1823350429824393,0.2369078210282563
91.0,5.5,3.4,1,-1.1263536897176276,0.2847359135675079
87.0,6.1,4.5,1,-0.792235662391477,0.3465009300179901
87.0,8.6,5.3,1,-0.5630224368871023,0.7842983749375791
89.0,10.1,5.4,1,-0.5589666009806743,1.0641576847907857
88.0,11.0,5.9,0,-0.4079058279585715,1.211844728243538
82.0,13.4,7.2,0,0.16258966750526138,1.6173334776931085
81.0,12.0,7.7,0,0.16325882473734069,1.317765197413741
75.0,11.5,8.6,0,0.5112580700344043,1.1834981443348223
69.0,15.2,8.5,0,1.0517053859127043,1.926395261775015
63.0,14.4,9.0,0,1.3472162945447639,1.7579653808213078
63.0,14.2,9.2,0,1.3505747822135667,1.706986202016858
66.0,8.7,9.0,0,0.8211411444357652,0.6408721548217734
79.0,5.4,7.8,1,-0.15783805279207302,0.03407841037026494
77.0,4.0,7.2,1,-0.19644517148616383,-0.1961164870339247
84.0,3.2,6.7,1,-0.6476981657761479,-0.341713363825148
88.0,3.4,6.3,1,-0.8719799977027782,-0.2902172514833009
83.0,8.5,6.6,1,-0.2582397514117192,0.697854794380977
86.0,12.4,6.4,0,-0.17302939422159933,1.459653809395424
88.0,10.9,6.2,0,-0.38979056464753936,1.1742677273179172
88.0,9.7,6.2,1,-0.4682557554945082,0.9409171236315934
87.0,15.8,6.2,0,-0.018269204160451503,2.1300086452002365
88.0,15.8,6.2,0,-0.0693910353557507,2.127116025703737
87.0,14.8,6.4,0,-0.06722084372296125,1.923462397271571
86.0,17.1,6.6,0,0.15072862273899207,2.361522928976794
87.0,13.8,6.7,0,-0.10795447354715552,1.7108724435812077
88.0,12.0,6.8,0,-0.26855608127459224,1.351910212793525
88.0,10.7,7.0,0,-0.33712401854884433,1.087026313943279
89.0,6.8,7.2,1,-0.6268217005201605,0.3136568209428328
89.0,5.8,7.4,1,-0.6757733400826703,0.10711057301416756
89.0,6.9,7.8,1,-0.5709748761863541,0.2968404700131719
90.0,5.2,8.3,1,-0.6921656790566152,-0.06685070018077582
89.0,4.6,8.8,1,-0.6391863945932232,-0.21085191133592784
86.0,5.8,9.3,1,-0.36626566146877987,0.0009580220314043402
82.0,6.0,10.1,1,-0.08295672697323171,0.003070621204873007
81.0,4.0,10.1,1,-0.16261021385621363,-0.3829544321091658
80.0,2.4,10.2,1,-0.2078906273852239,-0.6972396566227951
87.0,3.8,9.0,1,-0.5728168399573065,-0.3727211529905399
92.0,6.7,6.2,1,-0.8689060573931264,0.345970136429787
94.0,8.2,5.3,1,-0.9470303188698529,0.6862665038999735
94.0,7.2,5.0,1,-1.0370720071239397,0.5099387847797983
93.0,5.8,5.1,1,-1.0692748888451216,0.23454532754722307
96.0,6.0,3.6,1,-1.3328329966979224,0.3554148227642481
97.0,6.4,3.2,1,-1.390671803230827,0.45448056087664823
95.0,2.3,4.4,1,-1.4579014260409202,-0.4095398985323328
100.0,0.5,3.4,1,-1.9133884656710234,-0.7135918439273357
100.0,1.3,2.9,1,-1.9021683871312878,-0.5278062459946303
99.0,2.3,2.7,1,-1.8020949163734785,-0.3183673785694655
99.0,3.5,2.6,1,-1.7318477352648256,-0.07897306912144408
98.0,3.6,3.1,1,-1.6330970894740355,-0.08685309479290752
96.0,2.9,3.7,1,-1.5273167299809427,-0.25345127585378485
97.0,0.8,3.9,1,-1.6993166256818064,-0.6767948633247459
95.0,2.6,4.8,1,-1.405413089375916,-0.375377070657544
90.0,0.8,6.9,1,-1.0949235151652492,-0.8378576997001882
85.0,1.1,9.4,1,-0.614247818019126,-0.9161495953385598
74.0,1.5,11.8,2,0.1714796224643916,-0.9515961845957076
65.0,1.1,13.8,2,0.7697812343727365,-1.1242202589232781
64.0,0.4,14.7,2,0.8490937918854762,-1.311842176765749
62.0,1.1,15.6,2,1.0710709032483114,-1.2243291041443434
62.0,2.3,15.8,2,1.1659721135719112,-1.0030659119814163
69.0,3.6,15.2,2,0.8438151935258068,-0.7342555265598759
83.0,6.1,11.8,1,0.01216637328674526,-0.08311911259996617
85.0,7.1,9.0,1,-0.2547939027375443,0.2747782461398482
89.0,6.9,8.0,1,-0.5545388567097234,0.28475305848977583
92.0,5.1,7.3,1,-0.883128204734282,-0.03164476519732208
95.0,5.4,6.1,1,-1.1154935174682223,0.0905394963751359
92.0,5.4,6.0,1,-0.97034603362064,0.10526106062633302
88.0,5.4,6.5,1,-0.7247686601478662,0.08661300980384176
88.0,5.1,6.2,1,-0.7690389870745544,0.04640647616735487
92.0,4.0,6.0,1,-1.061888756275437,-0.16698131034104405
94.0,4.4,5.6,1,-1.1708493940036406,-0.0708081917251436
92.0,5.9,5.6,1,-0.9705242430543315,0.22666530187575976
87.0,7.2,7.3,1,-0.4902049647755906,0.39118188873624204
87.0,4.7,7.4,1,-0.6454561026351266,-0.10100890803862918
93.0,3.9,6.9,1,-1.0455872657298113,-0.24371316533335288
89.0,8.1,8.3,1,-0.45141963664780843,0.4999725448910047
85.0,6.2,10.0,1,-0.2314626984896166,0.039328235758125774
79.0,5.8,12.4,1,0.2463454587860924,-0.16614852010573614
69.0,10.5,14.4,0,1.229245962989353,0.6558600907300662
61.0,13.5,15.8,0,1.9494357260055837,1.1777656752540997
54.0,16.7,16.6,0,2.5822731312044516,1.771932642132875
56.0,16.0,15.6,0,2.3520780101033,1.6904632752731674
64.0,13.0,14.7,0,1.6729782957786465,1.138339161940644
61.0,13.2,15.4,0,1.8969473893405808,1.143602847379311
75.0,11.7,13.3,0,0.910582059543057,0.9383357408160696
79.0,8.0,12.1,1,0.3655442794572552,0.2797920372709504
87.0,5.5,9.3,1,-0.43700379037582116,-0.06027224838667613
91.0,7.1,7.6,1,-0.6765770262457554,0.3420344098246222
83.0,5.4,9.5,1,-0.22261921202190765,-0.08023506556460014
88.0,7.3,8.6,1,-0.4279539034688755,0.32916697797819505
84.0,12.6,9.5,0,0.19705010186460498,1.316975937056839
86.0,9.7,9.0,1,-0.13590782043107813,0.7774786012970486
85.0,9.3,9.0,1,-0.1109410528514351,0.7025876862314409
92.0,7.7,8.0,1,-0.6555942230643086,0.4316422691244921
93.0,6.1,7.1,1,-0.8852983963670714,0.1720088632348435
91.0,8.0,7.8,1,-0.6012921136338981,0.5049599510659686
84.0,9.6,8.1,1,-0.11416501158923259,0.8182113085048031
85.0,10.2,8.3,0,-0.10961822788441655,0.9199065793280689
86.0,11.2,7.8,0,-0.1364424487321523,1.1416913250453287
82.0,14.8,8.6,0,0.3691845264964739,1.804963967996713
79.0,13.3,9.5,0,0.49843061916849946,1.467560220023026
81.0,12.7,10.4,0,0.43091644899925546,1.2907063273315829
75.0,18.3,11.9,0,1.2270884728649687,2.3063759417546192
67.0,19.9,13.0,0,1.8310814840114564,2.5741702725963687
66.0,20.2,13.0,0,1.9018196129184979,2.6354005430144496
65.0,19.1,13.1,0,1.889233028909058,2.418344736703455
68.0,13.5,13.1,0,1.3696966447039736,1.3206973943444482
66.0,13.9,12.8,0,1.4734413414952823,1.4223972851846494
69.0,10.9,12.0,0,1.0581687928854393,0.8786925635729266
75.0,6.4,11.2,2,0.3914492621309884,0.034621728863800584
88.0,7.6,8.3,1,-0.43299163497207954,0.40563574618486986
79.0,4.1,10.2,1,-0.045609775823385795,-0.3637670152373376
83.0,2.6,9.0,1,-0.44679470602307825,-0.5945012786908641
90.0,1.6,7.6,1,-0.9850873197657288,-0.7245965709078592
93.0,3.2,6.2,1,-1.1488846952254173,-0.3375284104851553
94.0,2.9,5.6,1,-1.2689308825623515,-0.36249644633304773
95.0,3.3,5.2,1,-1.3267696890952563,-0.2634307082206477
95.0,7.0,5.9,1,-1.027309282482228,0.41376104614696274
95.0,6.6,5.4,1,-1.0945543947894614,0.3661960403933449
96.0,5.7,4.8,1,-1.2538331775498797,0.22455270270229105
96.0,5.2,5.0,1,-1.270090987592819,0.11523587297626044
94.0,4.7,5.6,1,-1.1512330962918986,-0.012470540803562833
94.0,2.5,5.4,1,-1.3115219656546384,-0.4281925693717596
91.0,1.8,6.5,1,-1.1135297262746697,-0.6221166597446269
86.0,0.7,8.5,1,-0.76548680047492,-0.9424323975418847
84.0,1.5,10.1,1,-0.4794448550399625,-0.8777793816118382
81.0,0.0,11.2,1,-0.3337627428913062,-1.227270541108921
75.0,1.4,12.5,2,0.17134509353338623,-1.0162406280646201
68.0,3.3,13.9,2,0.7684866004112634,-0.7111323830828827
75.0,4.4,12.0,2,0.3264180219592307,-0.40264559004032213
76.0,6.4,11.7,2,0.38141747962726624,0.001510580558810804
83.0,3.8,11.2,1,-0.18753330093317064,-0.49411220176189724
86.0,1.8,11.0,1,-0.4881101320739801,-0.8796203215385391
90.0,2.1,10.5,1,-0.7140712078350118,-0.8026346197944672
87.0,3.4,10.3,1,-0.4921377769748622,-0.5290728624547217
89.0,3.2,9.9,1,-0.6403310101265505,-0.549575045681983
95.0,3.2,8.8,1,-1.0374601044198148,-0.500449999282303
97.0,2.3,8.4,1,-1.2314246988989017,-0.6570733679932528
95.0,1.1,8.5,1,-1.1994282176169568,-0.8906824384482747
96.0,2.4,8.1,1,-1.1984181310146347,-0.616603747571132
94.0,2.9,8.3,1,-1.0470446196278353,-0.525676501898894
93.0,3.2,7.8,1,-1.017396539412371,-0.43422770267232363
88.0,3.4,8.6,1,-0.6829657737215236,-0.42922248400235524
87.0,3.7,8.8,1,-0.5957916253378512,-0.38007962510767085
92.0,4.0,8.4,1,-0.8646565225558669,-0.31203024862179635
92.0,5.1,8.2,1,-0.809166117089443,-0.08603811705260417
92.0,4.3,8.1,1,-0.869694254059071,-0.23556148041512154
93.0,3.7,8.3,1,-0.9436126612012237,-0.367216813278179
93.0,1.8,8.7,1,-1.034977174422329,-0.7608634254949828
91.0,1.8,9.0,1,-0.9080794828167844,-0.7732093037870774
92.0,2.3,9.3,1,-0.901853455277567,-0.6970036223660364
93.0,3.9,9.4,1,-0.8401370222719259,-0.3948058093758033
89.0,12.6,9.6,0,-0.05034104437357561,1.2964691338126426
82.0,11.0,10.7,0,0.2932896266523635,0.9391025686610315
80.0,7.2,11.1,1,0.17993222364748948,0.18176940626721544
75.0,4.9,11.8,2,0.3426758320021702,-0.2933287603142915
80.0,5.8,11.4,1,0.113043530207639,-0.10860408198525572
87.0,4.1,10.4,1,-0.4381484059091485,-0.3989953827327314
92.0,5.4,8.1,1,-0.7977678291160163,-0.021656760369325245
94.0,5.1,6.8,1,-1.0264619158164574,-0.007211475381831456
95.0,5.4,5.9,1,-1.1319295369448532,0.10262690789853186
92.0,4.7,6.5,1,-0.9750273462564613,-0.06107865366584556
94.0,4.6,5.7,1,-1.1495538524574969,-0.037960130205787895
95.0,6.3,4.6,1,-1.179914770407727,0.3562080355653484
90.0,4.6,6.3,1,-0.8957584692464078,-0.06265188678997716
97.0,5.8,4.3,1,-1.3395062915328417,0.2713244956548084
97.0,4.9,4.2,1,-1.4065731944063837,0.10235524865176414
95.0,4.1,5.2,1,-1.2744595618639436,-0.1078636390964322
100.0,3.6,4.3,1,-1.636724635004849,-0.1651628029262831
100.0,2.5,3.3,1,-1.7908311573310574,-0.3186304653550993
99.0,2.2,3.2,1,-1.767543633585816,-0.3680317910184823
98.0,2.3,4.3,1,-1.619484929365133,-0.4121740512601339
97.0,2.8,6.4,1,-1.36309106414564,-0.4389698345566579
87.0,3.3,9.5,1,-0.5644206207852996,-0.5001691000016647
80.0,6.6,11.9,1,0.20644370613052848,0.01674445833046961
73.0,8.3,13.5,2,0.8069437006772086,0.27087352450775737
63.0,9.4,14.8,2,1.4969225641713555,0.43513626461647625
68.0,5.0,14.0,2,0.8878636305161177,-0.386596066955623
64.0,3.9,14.7,2,1.077950598522468,-0.6312362493473064
62.0,3.4,14.9,2,1.1639364508701266,-0.7347678400803379
62.0,2.4,14.7,2,1.0821127723543555,-0.9171392649622112
76.0,5.0,12.7,2,0.37205485435562374,-0.3311688480255464
69.0,4.6,12.8,2,0.7119706188453774,-0.39474775187385436
73.0,3.0,11.6,2,0.3042469227417706,-0.6449278989679077
78.0,2.3,10.5,1,-0.08753170168359325,-0.7290314185554168
84.0,3.0,8.9,1,-0.47997948334103674,-0.5135666578635582
91.0,2.9,7.2,1,-0.9840772331634073,-0.45051788003071686
96.0,2.9,5.8,1,-1.354738525476319,-0.38036909684944314
99.0,2.3,4.9,1,-1.6212987021305394,-0.45132890532682163
100.0,1.6,4.6,1,-1.7428459238681833,-0.5722115930219158
100.0,4.4,3.4,1,-1.6583765954183747,0.04479761805321442
100.0,4.1,3.9,1,-1.6369028444385403,-0.04375856167685656
100.0,4.3,3.2,1,-1.6813513807989198,0.0374391459360835
100.0,6.8,1.2,1,-1.6822424279673769,0.644460352183217
100.0,4.6,2.0,1,-1.7603511999469628,0.16830126599804043
97.0,2.0,4.4,1,-1.5797613861432604,-0.47366278844691306
90.0,2.2,7.4,1,-0.9622907438188756,-0.5958338575413017
76.0,1.8,10.6,1,-0.009763859074249757,-0.8265193035267498
69.0,1.3,13.1,2,0.5208453732311596,-1.0545930292963368
62.0,2.3,14.9,2,1.0920100259270726,-0.9486725601261338
57.0,3.2,16.3,2,1.5215202113752107,-0.8438083905426651
55.0,1.8,16.6,2,1.5568751803259586,-1.1283966398021372
55.0,3.3,17.1,2,1.6960467175762464,-0.8669269140027235
54.0,2.7,17.3,2,1.7243719728246922,-0.9927970078727808
59.0,2.5,17.1,2,1.439249265563737,-1.0340644611129375
73.0,5.9,14.3,2,0.7157573968897947,-0.2441773289584733
79.0,7.4,11.1,1,0.24413158665061685,0.22355379304476902
74.0,4.5,12.4,2,0.4169506580117057,-0.4044819099500877
89.0,4.7,8.0,1,-0.6983917065958324,-0.14305638160181666
93.0,4.1,6.7,1,-1.048945753398614,-0.19273398652890306
95.0,4.4,5.6,1,-1.22197122519894,-0.07370081122164328
95.0,4.4,5.2,1,-1.2548432641522016,-0.04952598817485129
93.0,4.3,5.1,1,-1.1673563774038327,-0.05714292706068084
93.0,3.7,5.2,1,-1.1983709630890016,-0.1798619346655405
88.0,5.4,6.4,1,-0.7329866698861816,0.09265671556553978
84.0,5.8,7.1,1,-0.44481821332112076,0.13970478778176013
84.0,5.1,7.7,1,-0.44128151621862666,-0.0326786322721165
87.0,5.0,8.3,1,-0.5518777172785457,-0.09706460897233056
90.0,5.8,8.8,1,-0.6118430349415538,0.01960607285389561
89.0,6.1,9.7,1,-0.46714281838967375,0.026442991416693998
86.0,10.2,10.7,0,0.03649217463985416,0.771965021550817
83.0,11.5,11.7,0,0.35704172235978865,0.9730023097501863
81.0,9.2,13.0,0,0.41572789555846423,0.4529640501089919
73.0,11.2,14.9,0,1.111620048227132,0.7501922694192658
67.0,13.3,16.3,0,1.670717255717538,1.0912996621855577
59.0,13.3,16.0,0,2.0550378760649854,1.1325717354426494
51.0,12.3,16.6,2,2.4479329250181308,0.9249916204391897
55.0,15.4,16.2,0,2.413275304305008,1.5404183583563178
59.0,9.6,15.5,2,1.7720134889285883,0.44329256955164265
60.0,9.4,14.2,2,1.6009799993273603,0.48007635767616363
62.0,8.4,13.0,2,1.3347325610378367,0.352356751418271
73.0,6.9,11.0,2,0.5099507345645264,0.14972379758283064
67.0,4.5,11.8,2,0.7254954179489076,-0.34797133890440163
85.0,4.9,8.5,1,-0.4397368013152305,-0.12281266514325401
87.0,3.8,7.9,1,-0.663214947078776,-0.30624038961186173
95.0,6.3,5.6,1,-1.0977346730245732,0.29577097794836826
93.0,5.0,6.7,1,-0.9900968602633875,-0.017721033764160565
91.0,4.2,7.6,1,-0.8662012374592629,-0.22189621575065865
89.0,5.2,7.9,1,-0.6739158868145776,-0.03978325763748404
92.0,5.1,6.7,1,-0.9324362631641744,0.004617469372865966
96.0,6.5,4.8,1,-1.201523050318567,0.38011977182650664
95.0,4.9,5.1,1,-1.2303674443709465,0.05374713578948145
94.0,3.3,5.7,1,-1.2345578092083802,-0.2907566175326381
87.0,2.9,7.7,1,-0.7384998596906334,-0.46916593085320807
79.0,1.1,10.9,1,-0.18424668477259945,-0.9894494647850316
72.0,1.1,13.3,2,0.3708383673140649,-1.114250066590286
64.0,4.1,15.3,2,1.1403361887601884,-0.6286067166364407
54.0,7.6,16.5,2,1.9790274242099577,0.008400936606622533
45.0,8.2,17.3,2,2.5441005782976576,0.1027601678246973
40.0,8.0,17.8,2,2.8277222511579034,0.048112969217651985
36.0,8.9,18.2,2,3.1239305080275876,0.2105215769216012
38.0,9.0,18.1,2,3.0200076018025883,0.23022592733082659
47.0,5.4,17.4,2,2.266989480335781,-0.4535535188647539
67.0,6.3,14.2,2,1.0404254379389304,-0.14299437165566922
69.0,7.2,10.6,2,0.7011823181042035,0.24380674953720227
77.0,6.9,8.9,1,0.13288520527870584,0.26507114059249015
79.0,4.4,8.2,1,-0.19035367287795188,-0.1845552490817964
85.0,5.4,7.4,1,-0.4974410789171299,0.040897516438058744
88.0,5.8,6.6,1,-0.6903955867938947,0.15835283860425134
88.0,5.4,6.1,1,-0.7576406991011279,0.11078783285063382
88.0,6.5,6.1,1,-0.6857142741580732,0.32469255289643
80.0,8.7,7.6,1,-0.00961662863483937,0.6849873625345497
76.0,8.2,7.8,1,0.17861288610341808,0.5872410107945178
79.0,7.8,6.9,1,-0.07486975874297441,0.5551729695981933
76.0,9.2,7.1,0,0.18647447697435068,0.8240057875316735
71.0,9.8,8.2,0,0.5717143354958004,0.8886634234786556
69.0,15.5,10.3,0,1.2192458589141242,1.8759462089860315
88.0,13.0,9.3,0,0.0022818212224336508,1.3952764051563442
88.0,23.3,8.3,0,0.593594611942427,3.4586394777475973
83.0,19.5,7.6,0,0.5432045954019811,2.7764649372219594
82.0,18.1,7.6,0,0.5027837039424835,2.507115185751082
66.0,22.0,9.1,0,1.69901501939465,3.221130973250157
55.0,23.8,9.7,0,2.4283610072432866,3.56671345867095
50.0,22.8,9.5,0,2.6021464847040114,3.3988051312715757
45.0,21.6,9.6,0,2.7875084595718542,3.173873919306053
51.0,20.0,9.2,0,2.343285178984172,2.8695588871254163
53.0,20.0,8.3,0,2.167079428948736,2.918166999987699
70.0,14.0,6.2,0,0.7331041398891817,1.829157271111247
83.0,10.8,4.4,0,-0.288644349864635,1.2780716448704528
85.0,11.2,4.4,0,-0.36473294863957717,1.3500699404395609
86.0,8.7,4.2,1,-0.5957599469093586,0.8731176414532842
83.0,12.2,3.7,0,-0.2546276953780462,1.5926199561697159
81.0,15.6,4.0,0,0.09458803696057629,2.2414341216555367
80.0,14.0,3.8,0,0.024653594216619792,1.945280014427002
79.0,15.1,3.8,0,0.14770185035497357,2.1620773539692975
79.0,12.0,4.2,0,-0.022127853713100405,1.5350801380661703
82.0,12.8,4.0,0,-0.13961923954431632,1.6940567602242829
87.0,14.8,3.4,0,-0.31376113587242366,2.104773570122511
90.0,14.5,3.3,0,-0.494960936908379,2.0438017664731296
90.0,14.7,3.5,0,-0.46544738562392,2.0706061222307865
